meter;MAGD
meters;MAGD
m;MAGD
kilometer;MAGD
kilometers;MAGD
yard;MAGD
yards;MAGD
feet;MAGD
inches;MAGD
inch;MAGD
mile;MAGD
miles;MAGD
mi;MAGD
pounds;MAGW
lbs;MAGW
#;MAGW
kg;MAGW
kilogram;MAGW
kilograms;MAGW
pood;MAGW
sec;MAGT
seconds;MAGT
s;MAGT
min;MAGT
minute;MAGT
minutes;MAGT
hour;MAGT
hours;MAGT
hr;MAGT
round;MAGR
rounds;MAGR
repetitions;MAGR
rep;MAGR
reps;MAGR
repetition;MAGR
ascent;MAGR
ascents;MAGR
calories;MAGE
calorie;MAGE
