meter;MAGD
meters;MAGD
m;MAGD
kilometer;MAGD
kilometers;MAGD
yard;MAGD
yards;MAGD
feet;MAGD
inches;MAGD
inch;MAGD
mile;MAGD
miles;MAGD
mi;MAGD
calories;MAGE
calorie;MAGE
cals;MAGE
round;MAGR
rounds;MAGR
repetitions;MAGR
rep;MAGR
reps;MAGR
repetition;MAGR
ascent;MAGR
ascents;MAGR
hour;MAGT
hours;MAGT
hr;MAGT
hrs;MAGT
min;MAGT
minute;MAGT
minutes;MAGT
s;MAGT
sec;MAGT
secs;MAGT
seconds;MAGT
#;MAGW
kg;MAGW
kilogram;MAGW
kilograms;MAGW
lb;MAGW
lbs;MAGW
pood;MAGW
pound;MAGW
pounds;MAGW
